id;forloebVarighed;virkStartForloebsId;cvr;cvrIndberet;RID;PID;serverTimeStamp;formURL;feltType;feltId;feltNavn;handling
36;0;36;0;0;1;0;2018-01-01T10:32:53.315;https://erst.virk.dk/virksomhedsregistrering/aendring/?formularId=30184&forloebId=b694bb85-fa24-430d-9cc8-bc9a6c39c8f8;;;;
36;0;36;0;0;1;0;2018-01-01T10:32:57.735;https://erst.virk.dk/virksomhedsregistrering/aendring/?formularId=30184&forloebId=b694bb85-fa24-430d-9cc8-bc9a6c39c8f8;;;cvrnummer;blur
37;0;37;0;0;1;0;2018-01-01T11:18:33.721;https://erst.virk.dk/virksomhedsregistrering/aendring/;;;;
37;0;37;0;0;1;0;2018-01-01T11:18:36.322;https://erst.virk.dk/virksomhedsregistrering/aendring/?formularId=30184&forloebId=b3f55f16-0ab5-4c7d-8686-9ded0bc83687;;;;
37;0;37;0;0;1;0;2018-01-01T11:18:44.457;https://erst.virk.dk/virksomhedsregistrering/aendring/?formularId=30184&forloebId=b3f55f16-0ab5-4c7d-8686-9ded0bc83687;;;cvrnummer;blur
37;0;37;0;0;1;0;2018-01-01T11:18:44.469;https://erst.virk.dk/virksomhedsregistrering/aendring/?formularId=30184&forloebId=b3f55f16-0ab5-4c7d-8686-9ded0bc83687;;;_action_soeg;focus
38;0;38;0;0;0;0;2018-01-01T09:14:39.846;https://erst.virk.dk/virksomhedsregistrering/aendring/;;;;
38;0;38;0;0;0;0;2018-01-01T09:15:06.659;https://erst.virk.dk/virksomhedsregistrering/aendring/index?formularId=30184&forloebId=f7f14435-5086-4349-ae3e-e081bff463d6;;;;
38;0;38;0;0;0;0;2018-01-01T09:15:37.959;https://erst.virk.dk/virksomhedsregistrering/aendring/index?formularId=30184&forloebId=f7f14435-5086-4349-ae3e-e081bff463d6;;;cvrnummer;blur
38;0;38;0;0;0;0;2018-01-01T09:15:37.961;https://erst.virk.dk/virksomhedsregistrering/aendring/index?formularId=30184&forloebId=f7f14435-5086-4349-ae3e-e081bff463d6;;;_action_soeg;focus
39;0;39;0;0;1;0;2018-01-01T09:23:00.251;https://erst.virk.dk/virksomhedsregistrering/aendring/;;;;
39;0;39;0;0;1;0;2018-01-01T09:23:13.422;https://erst.virk.dk/virksomhedsregistrering/aendring/index?formularId=30184&forloebId=519aa94a-c8ef-414e-86fe-1a44a7a0c901;;;;
40;0;0;0;0;0;0;2018-01-01T00:53:47.811;https://erst.virk.dk/virksomhedsregistrering/aendring/?formularId=30184&forloebId=54df30c7-18c7-4b4b-bfe8-a500a8283436;;;cvrnummer;blur
40;0;0;0;0;0;0;2018-01-01T00:53:49.932;https://erst.virk.dk/virksomhedsregistrering/aendring/?formularId=30184&forloebId=54df30c7-18c7-4b4b-bfe8-a500a8283436;;;cvrnummer;focus
41;0;40;0;0;0;0;2018-01-01T00:53:43.168;https://erst.virk.dk/virksomhedsregistrering/aendring/;;;;
41;0;40;0;0;0;0;2018-01-01T00:53:47.811;https://erst.virk.dk/virksomhedsregistrering/aendring/?formularId=30184&forloebId=54df30c7-18c7-4b4b-bfe8-a500a8283436;;;;
42;0;41;0;0;0;1;2018-01-01T00:01:09.916;https://erst.virk.dk/virksomhedsregistrering/aendring/;;;;
42;0;41;0;0;0;1;2018-01-01T00:01:10.472;https://erst.virk.dk/virksomhedsregistrering/aendring/?formularId=30184&forloebId=e7c5d0a9-bafe-433b-8222-7fd38a1bb6cf;;;;
42;0;41;0;0;0;1;2018-01-01T00:01:15.227;https://erst.virk.dk/virksomhedsregistrering/aendring/?formularId=30184&forloebId=e7c5d0a9-bafe-433b-8222-7fd38a1bb6cf;;;cvrnummer;blur
42;0;41;0;0;0;1;2018-01-01T00:01:26.921;https://erst.virk.dk/virksomhedsregistrering/aendring/?formularId=30184&forloebId=e7c5d0a9-bafe-433b-8222-7fd38a1bb6cf;;;cvrnummer;focus
43;0;42;0;0;1;0;2018-01-01T08:07:04.432;https://erst.virk.dk/virksomhedsregistrering/aendring/;;;;
43;0;42;0;0;1;0;2018-01-01T08:07:52.000;https://erst.virk.dk/virksomhedsregistrering/aendring/index?formularId=30184&forloebId=f2818f3e-ffbf-4c8d-80ca-16e76871584d;;;;
43;0;42;0;0;1;0;2018-01-01T08:07:57.195;https://erst.virk.dk/virksomhedsregistrering/aendring/index?formularId=30184&forloebId=f2818f3e-ffbf-4c8d-80ca-16e76871584d;;;cvrnummer;blur
44;0;43;0;0;1;0;2018-01-01T13:56:40.919;https://erst.virk.dk/virksomhedsregistrering/aendring/;;;;
44;0;43;0;0;1;0;2018-01-01T13:57:18.197;https://erst.virk.dk/virksomhedsregistrering/aendring/index?formularId=30184&forloebId=236bb657-c9f8-4ac6-994d-ac0f839efd82;;;;
44;0;43;0;0;1;0;2018-01-01T13:57:34.319;https://erst.virk.dk/virksomhedsregistrering/aendring/index?formularId=30184&forloebId=236bb657-c9f8-4ac6-994d-ac0f839efd82;;;cvrnummer;blur
44;0;43;0;0;1;0;2018-01-01T13:57:34.326;https://erst.virk.dk/virksomhedsregistrering/aendring/index?formularId=30184&forloebId=236bb657-c9f8-4ac6-994d-ac0f839efd82;;;_action_soeg;focus
44;0;43;0;0;1;0;2018-01-01T13:57:35.005;https://erst.virk.dk/virksomhedsregistrering/aendring/index?formularId=30184&forloebId=236bb657-c9f8-4ac6-994d-ac0f839efd82;;;_action_soeg;blur
45;0;44;0;0;0;0;2018-01-10T16:34:48.522;https://erst.virk.dk/virksomhedsregistrering/aendring/;;;;
45;0;44;0;0;0;0;2018-01-10T16:34:49.621;https://erst.virk.dk/virksomhedsregistrering/aendring/?formularId=30184&forloebId=1688f21e-aa53-4935-a840-9170a9d807aa;;;;
45;0;44;0;0;0;0;2018-01-10T16:34:50.652;https://erst.virk.dk/virksomhedsregistrering/aendring/?formularId=30184&forloebId=1688f21e-aa53-4935-a840-9170a9d807aa;;;cvrnummer;blur
45;0;44;0;0;0;0;2018-01-10T16:34:50.656;https://erst.virk.dk/virksomhedsregistrering/aendring/?formularId=30184&forloebId=1688f21e-aa53-4935-a840-9170a9d807aa;;;_action_soeg;focus
46;0;45;0;0;0;0;2018-01-10T16:32:10.792;https://erst.virk.dk/virksomhedsregistrering/aendring/;;;;
46;0;45;0;0;0;0;2018-01-10T16:33:45.820;https://erst.virk.dk/virksomhedsregistrering/aendring/index?formularId=30184&forloebId=90209677-cac5-435c-9845-3bef4c60d780;;;;
46;0;45;0;0;0;0;2018-01-10T16:34:18.141;https://erst.virk.dk/virksomhedsregistrering/aendring/index?formularId=30184&forloebId=90209677-cac5-435c-9845-3bef4c60d780;;;cvrnummer;blur
46;0;45;0;0;0;0;2018-01-10T16:34:18.146;https://erst.virk.dk/virksomhedsregistrering/aendring/index?formularId=30184&forloebId=90209677-cac5-435c-9845-3bef4c60d780;;;_action_soeg;focus
47;0;46;0;0;0;0;2018-01-10T16:34:23.075;https://erst.virk.dk/virksomhedsregistrering/aendring/;;;;
47;0;46;0;0;0;0;2018-01-10T16:34:23.785;https://erst.virk.dk/virksomhedsregistrering/aendring/?formularId=30184&forloebId=6d486768-b5f5-4889-81f8-a23b47190e56;;;;
47;0;46;0;0;0;0;2018-01-10T16:34:25.214;https://erst.virk.dk/virksomhedsregistrering/aendring/?formularId=30184&forloebId=6d486768-b5f5-4889-81f8-a23b47190e56;;;cvrnummer;blur
47;0;46;0;0;0;0;2018-01-10T16:34:25.217;https://erst.virk.dk/virksomhedsregistrering/aendring/?formularId=30184&forloebId=6d486768-b5f5-4889-81f8-a23b47190e56;;;_action_soeg;focus
48;0;47;0;0;1;0;2018-01-10T17:12:34.125;https://erst.virk.dk/virksomhedsregistrering/aendring/;;;;
48;0;47;0;0;1;0;2018-01-10T17:13:23.497;https://erst.virk.dk/virksomhedsregistrering/aendring/index?formularId=30184&forloebId=f3ff45df-44de-49ed-a8bc-dc0cfe313e85;;;;
49;0;48;0;0;0;0;2018-01-10T15:41:22.262;https://erst.virk.dk/virksomhedsregistrering/aendring/;;;;
49;0;48;0;0;0;0;2018-01-10T15:41:31.394;https://erst.virk.dk/virksomhedsregistrering/aendring/index?formularId=30184&forloebId=f3cd0221-e4e6-469e-be57-38b022fabe8d;;;;
50;0;49;0;0;0;0;2018-01-02T14:28:33.615;https://erst.virk.dk/virksomhedsregistrering/aendring/;;;;
50;0;49;0;0;0;0;2018-01-02T14:28:34.421;https://erst.virk.dk/virksomhedsregistrering/aendring/?formularId=30184&forloebId=fac5436f-3a0d-47c7-bf0e-145b7972d617;;;;
50;0;49;0;0;0;0;2018-01-02T14:28:40.731;https://erst.virk.dk/virksomhedsregistrering/aendring/?formularId=30184&forloebId=fac5436f-3a0d-47c7-bf0e-145b7972d617;;;cvrnummer;blur
51;0;50;0;0;1;0;2018-01-02T12:46:32.920;https://erst.virk.dk/virksomhedsregistrering/aendring/;;;;
51;0;50;0;0;1;0;2018-01-02T12:47:10.825;https://erst.virk.dk/virksomhedsregistrering/aendring/index?formularId=30184&forloebId=8d5cdcb7-8521-4e2e-803a-df8717edf9fb;;;;
51;0;50;0;0;1;0;2018-01-02T12:47:37.005;https://erst.virk.dk/virksomhedsregistrering/aendring/index?formularId=30184&forloebId=8d5cdcb7-8521-4e2e-803a-df8717edf9fb;;;cvrnummer;focus
51;0;50;0;0;1;0;2018-01-02T12:47:37.077;https://erst.virk.dk/virksomhedsregistrering/aendring/index?formularId=30184&forloebId=8d5cdcb7-8521-4e2e-803a-df8717edf9fb;;;cvrnummer;focus
52;0;0;0;2;0;0;2018-01-02T12:40:21.238;https://erst.virk.dk/aendringer/38109774/overblik/index;;;;
52;0;0;0;2;0;0;2018-01-02T12:41:17.167;https://erst.virk.dk/aendringer/38109774/dokumenter/index;;;;
52;0;0;0;2;0;0;2018-01-02T12:41:19.856;https://erst.virk.dk/aendringer/38109774/dokumenter/index;;;files[];focus
52;0;0;0;2;0;0;2018-01-02T12:41:20.143;https://erst.virk.dk/aendringer/38109774/dokumenter/index;;;files[];blur
52;0;0;0;2;0;0;2018-01-02T12:41:27.954;https://erst.virk.dk/aendringer/38109774/dokumenter/index;;;files[];focus
52;0;0;0;2;0;0;2018-01-02T12:41:28.039;https://erst.virk.dk/aendringer/38109774/dokumenter/index;;;files[];blur
52;0;0;0;2;0;0;2018-01-02T12:42:04.753;https://erst.virk.dk/aendringer/38109774/dokumenter/index;;;Betalingserklæring;focus
52;0;0;0;2;0;0;2018-01-02T12:42:08.991;https://erst.virk.dk/aendringer/38109774/dokumenter/index;;;Betalingserklæring;blur
52;0;0;0;2;0;0;2018-01-02T12:43:15.037;https://erst.virk.dk/aendringer/38109774/dokumenter/index;;;Andet;focus
52;0;0;0;2;0;0;2018-01-02T12:43:16.399;https://erst.virk.dk/aendringer/38109774/dokumenter/index;;;;focus
52;0;0;0;2;0;0;2018-01-02T12:43:16.400;https://erst.virk.dk/aendringer/38109774/dokumenter/index;;;Andet;blur
52;0;0;0;2;0;0;2018-01-02T12:43:35.492;https://erst.virk.dk/aendringer/38109774/dokumenter/index;;;;blur
52;0;0;0;2;0;0;2018-01-02T12:43:35.497;https://erst.virk.dk/aendringer/38109774/dokumenter/index;;;;focus
52;0;0;0;2;0;0;2018-01-02T12:43:35.910;https://erst.virk.dk/aendringer/38109774/dokumenter/index;;;;blur
52;0;0;0;2;0;0;2018-01-02T12:43:36.497;https://erst.virk.dk/aendringer/38109774/dokumenter/index;;;;
52;0;0;0;2;0;0;2018-01-02T12:43:43.057;https://erst.virk.dk/aendringer/38109774/dokumenter/index;;;files[];focus
52;0;0;0;2;0;0;2018-01-02T12:43:43.247;https://erst.virk.dk/aendringer/38109774/dokumenter/index;;;files[];blur
52;0;0;0;2;0;0;2018-01-02T12:44:02.011;https://erst.virk.dk/aendringer/38109774/dokumenter/index;;;Erklæring fra SKAT;focus
52;0;0;0;2;0;0;2018-01-02T12:44:05.618;https://erst.virk.dk/aendringer/38109774/dokumenter/index;;;Erklæring fra SKAT;blur
52;0;0;0;2;0;0;2018-01-02T12:44:46.333;https://erst.virk.dk/aendringer/38109774/dokumenter/index;;;Erklæring fra SKAT;focus
52;0;0;0;2;0;0;2018-01-02T12:44:49.337;https://erst.virk.dk/aendringer/38109774/dokumenter/index;;;Erklæring fra SKAT;blur
52;0;0;0;2;0;0;2018-01-02T12:44:58.831;https://erst.virk.dk/aendringer/38109774/dokumenter/index;;;;focus
52;0;0;0;2;0;0;2018-01-02T12:44:59.073;https://erst.virk.dk/aendringer/38109774/dokumenter/index;;;;blur
52;0;0;0;2;0;0;2018-01-02T12:44:59.865;https://erst.virk.dk/aendringer/38109774/dokumenter/index;;;;
52;0;0;0;2;0;0;2018-01-02T12:45:03.937;https://erst.virk.dk/aendringer/38109774/dokumenter/index;;;files[];focus
52;0;0;0;2;0;0;2018-01-02T12:45:04.135;https://erst.virk.dk/aendringer/38109774/dokumenter/index;;;files[];blur
52;0;0;0;2;0;0;2018-01-02T12:45:07.587;https://erst.virk.dk/aendringer/38109774/dokumenter/index;;;files[];focus
52;0;0;0;2;0;0;2018-01-02T12:45:07.600;https://erst.virk.dk/aendringer/38109774/dokumenter/index;;;files[];blur
52;0;0;0;2;0;0;2018-01-02T12:45:10.292;https://erst.virk.dk/aendringer/38109774/dokumenter/index;;;Betalingserklæring;focus
52;0;0;0;2;0;0;2018-01-02T12:45:11.880;https://erst.virk.dk/aendringer/38109774/dokumenter/index;;;Betalingserklæring;blur
52;0;0;0;2;0;0;2018-01-02T12:45:24.474;https://erst.virk.dk/aendringer/38109774/dokumenter/index;;;\n \n Jeg erklærer at betalingserklæringen:\n\n\tIndeholder virksomhedens CVR-nummer, navn og adresse\n\tAt kapitalejer/kapitalejere har erklæret, at al gæld, forfalden som uforfalden, er betalt, og at virksomheden er besluttet opløst\n\tAt erklæringen er underskrevet af samtlige kapitalejere.\n\tAt erklæringen er dateret\n\tAt samtlige kapitalejere er angivet med navne, adresse og underskrift\n\tAt samtlige kapitalejere er gjort bekendt med, at hvis de afgiver urigtige oplysninger, kan dfocus;focus
52;0;0;0;2;0;0;2018-01-02T12:45:26.785;https://erst.virk.dk/aendringer/38109774/dokumenter/index;;;\n \n Jeg erklærer at betalingserklæringen:\n\n\tIndeholder virksomhedens CVR-nummer, navn og adresse\n\tAt kapitalejer/kapitalejere har erklæret, at al gæld, forfalden som uforfalden, er betalt, og at virksomheden er besluttet opløst\n\tAt erklæringen er underskrevet af samtlige kapitalejere.\n\tAt erklæringen er dateret\n\tAt samtlige kapitalejere er angivet med navne, adresse og underskrift\n\tAt samtlige kapitalejere er gjort bekendt med, at hvis de afgiver urigtige oplysninger, kan dblur;blur
52;0;0;0;2;0;0;2018-01-02T12:45:26.787;https://erst.virk.dk/aendringer/38109774/dokumenter/index;;;;focus
52;0;0;0;2;0;0;2018-01-02T12:45:27.079;https://erst.virk.dk/aendringer/38109774/dokumenter/index;;;;blur
52;0;0;0;2;0;0;2018-01-02T12:45:27.906;https://erst.virk.dk/aendringer/38109774/dokumenter/index;;;;
52;0;0;0;2;0;0;2018-01-02T12:45:33.638;https://erst.virk.dk/aendringer/38109774/dokumenter/index;;;_action_gem;focus
52;0;0;0;2;0;0;2018-01-02T12:45:42.050;https://erst.virk.dk/aendringer/X18-AA-09-FC/overblik/index;;;;
52;0;0;0;2;0;0;2018-01-02T12:48:06.920;https://erst.virk.dk/aendringer/X18-AA-09-FC/overblik/tilOpsummering;;;;
52;0;0;0;2;0;0;2018-01-02T12:48:21.206;https://erst.virk.dk/aendringer/X18-AA-09-FC/dokumenter/index;;;;
52;0;0;0;2;0;0;2018-01-02T12:48:30.109;https://erst.virk.dk/aendringer/X18-AA-09-FC/dokumenter/index;;;Dato for godkendelse af dokument *;focus
52;0;0;0;2;0;0;2018-01-02T12:48:39.909;https://erst.virk.dk/aendringer/X18-AA-09-FC/dokumenter/index;;;Dato for godkendelse af dokument *;blur
52;0;0;0;2;0;0;2018-01-02T12:48:44.254;https://erst.virk.dk/aendringer/X18-AA-09-FC/dokumenter/index;;;;focus
52;0;0;0;2;0;0;2018-01-02T12:48:44.511;https://erst.virk.dk/aendringer/X18-AA-09-FC/dokumenter/index;;;;blur
52;0;0;0;2;0;0;2018-01-02T12:48:45.290;https://erst.virk.dk/aendringer/X18-AA-09-FC/dokumenter/index;;;;
52;0;0;0;2;0;0;2018-01-02T12:48:48.485;https://erst.virk.dk/aendringer/X18-AA-09-FC/dokumenter/index;;;_action_gem;focus
52;0;0;0;2;0;0;2018-01-02T12:48:53.857;https://erst.virk.dk/aendringer/X18-AA-09-FC/overblik/index;;;;
53;0;51;0;0;1;0;2018-01-02T14:54:24.866;https://erst.virk.dk/virksomhedsregistrering/aendring/;;;;
53;0;51;0;0;1;0;2018-01-02T14:55:05.502;https://erst.virk.dk/virksomhedsregistrering/aendring/index?formularId=30184&forloebId=3b394a6f-1fb7-4f3b-a1d9-b4b5f4f40c93;;;;
53;0;51;0;0;1;0;2018-01-02T14:55:12.363;https://erst.virk.dk/virksomhedsregistrering/aendring/index?formularId=30184&forloebId=3b394a6f-1fb7-4f3b-a1d9-b4b5f4f40c93;;;cvrnummer;blur
54;0;52;0;0;1;0;2018-01-02T14:10:03.146;https://erst.virk.dk/virksomhedsregistrering/aendring/;;;;
54;0;52;0;0;1;0;2018-01-02T14:10:03.846;https://erst.virk.dk/virksomhedsregistrering/aendring/?formularId=30184&forloebId=6214c75b-cf9e-46cd-896e-eb8b21f984e6;;;;
55;0;0;0;2;0;0;2018-01-11T11:53:41.845;https://erst.virk.dk/aendringer/X16-BK-51-UB/overblik/index;;;;
55;0;0;0;2;0;0;2018-01-11T12:16:26.373;https://erst.virk.dk/aendringer/X16-BK-51-UB/overblik/index;;;;
56;0;53;0;0;0;0;2018-01-11T12:23:41.186;https://erst.virk.dk/virksomhedsregistrering/aendring/;;;;
56;0;53;0;0;0;0;2018-01-11T12:23:49.971;https://erst.virk.dk/virksomhedsregistrering/aendring/index?formularId=30184&forloebId=f9149291-3f74-408d-850d-637452667720;;;;
56;0;53;0;0;0;0;2018-01-11T12:23:52.821;https://erst.virk.dk/virksomhedsregistrering/aendring/index?formularId=30184&forloebId=f9149291-3f74-408d-850d-637452667720;;;cvrnummer;blur
56;0;53;0;0;0;0;2018-01-11T12:23:57.968;https://erst.virk.dk/virksomhedsregistrering/aendring/index?formularId=30184&forloebId=f9149291-3f74-408d-850d-637452667720;;;cvrnummer;focus
56;0;53;0;0;0;0;2018-01-11T12:24:01.366;https://erst.virk.dk/virksomhedsregistrering/aendring/index?formularId=30184&forloebId=f9149291-3f74-408d-850d-637452667720;;;cvrnummer;blur
56;0;53;0;0;0;0;2018-01-11T12:24:01.624;https://erst.virk.dk/virksomhedsregistrering/aendring/index?formularId=30184&forloebId=f9149291-3f74-408d-850d-637452667720;;;_action_soeg;focus
57;0;54;0;0;0;0;2018-01-11T12:20:26.852;https://erst.virk.dk/virksomhedsregistrering/aendring/;;;;
57;0;54;0;0;0;0;2018-01-11T12:20:32.364;https://erst.virk.dk/virksomhedsregistrering/aendring/index?formularId=30184&forloebId=de057cd6-1ed3-4a7a-beed-e415ccafc7ca;;;;
57;0;54;0;0;0;0;2018-01-11T12:20:41.772;https://erst.virk.dk/virksomhedsregistrering/aendring/index?formularId=30184&forloebId=de057cd6-1ed3-4a7a-beed-e415ccafc7ca;;;_action_soeg;focus
57;0;54;0;0;0;0;2018-01-11T12:20:41.773;https://erst.virk.dk/virksomhedsregistrering/aendring/index?formularId=30184&forloebId=de057cd6-1ed3-4a7a-beed-e415ccafc7ca;;;cvrnummer;blur
57;0;54;0;0;0;0;2018-01-11T12:24:05.662;https://erst.virk.dk/virksomhedsregistrering/aendring/index?formularId=30184&forloebId=5a6fe4b1-59e5-409c-992e-52879db8e092;;;cvrnummer;blur
57;0;54;0;0;0;0;2018-01-11T12:24:05.669;https://erst.virk.dk/virksomhedsregistrering/aendring/index?formularId=30184&forloebId=5a6fe4b1-59e5-409c-992e-52879db8e092;;;_action_soeg;focus
58;0;55;0;0;0;0;2018-01-11T12:27:34.154;https://erst.virk.dk/virksomhedsregistrering/aendring/;;;;
58;0;55;0;0;0;0;2018-01-11T12:27:42.709;https://erst.virk.dk/virksomhedsregistrering/aendring/index?formularId=30184&forloebId=cf14adde-0421-42fd-a057-2138a7445cdf;;;;
58;0;55;0;0;0;0;2018-01-11T12:27:50.713;https://erst.virk.dk/virksomhedsregistrering/aendring/index?formularId=30184&forloebId=cf14adde-0421-42fd-a057-2138a7445cdf;;;cvrnummer;blur
58;0;55;0;0;0;0;2018-01-11T12:27:50.716;https://erst.virk.dk/virksomhedsregistrering/aendring/index?formularId=30184&forloebId=cf14adde-0421-42fd-a057-2138a7445cdf;;;_action_soeg;focus
58;0;55;0;2;0;0;2018-01-11T12:28:39.349;https://erst.virk.dk/aendringer/37310549/overblik/index;;;;
59;0;56;0;0;0;1;2018-01-11T12:13:55.079;https://erst.virk.dk/virksomhedsregistrering/aendring/;;;;
59;0;56;0;0;0;1;2018-01-11T12:14:03.005;https://erst.virk.dk/virksomhedsregistrering/aendring/index?formularId=30184&forloebId=1b1fb2d8-d231-4437-82a3-28ce04bc049a;;;;
59;0;56;0;0;0;1;2018-01-11T12:14:07.893;https://erst.virk.dk/virksomhedsregistrering/aendring/index?formularId=30184&forloebId=1b1fb2d8-d231-4437-82a3-28ce04bc049a;;;cvrnummer;blur
59;0;56;0;0;0;1;2018-01-11T12:14:12.668;https://erst.virk.dk/virksomhedsregistrering/aendring/index?formularId=30184&forloebId=1b1fb2d8-d231-4437-82a3-28ce04bc049a;;;cvrnummer;focus
59;0;56;0;0;0;1;2018-01-11T12:14:20.256;https://erst.virk.dk/virksomhedsregistrering/aendring/index?formularId=30184&forloebId=1b1fb2d8-d231-4437-82a3-28ce04bc049a;;;cvrnummer;blur
59;0;56;0;0;0;1;2018-01-11T12:14:22.535;https://erst.virk.dk/virksomhedsregistrering/aendring/index?formularId=30184&forloebId=1b1fb2d8-d231-4437-82a3-28ce04bc049a;;;cvrnummer;focus
59;0;56;0;0;0;1;2018-01-11T12:14:23.560;https://erst.virk.dk/virksomhedsregistrering/aendring/index?formularId=30184&forloebId=1b1fb2d8-d231-4437-82a3-28ce04bc049a;;;cvrnummer;blur
59;0;56;0;0;0;1;2018-01-11T12:14:26.607;https://erst.virk.dk/virksomhedsregistrering/aendring/index?formularId=30184&forloebId=1b1fb2d8-d231-4437-82a3-28ce04bc049a;;;cvrnummer;focus
59;0;56;0;0;0;1;2018-01-11T12:14:28.079;https://erst.virk.dk/virksomhedsregistrering/aendring/index?formularId=30184&forloebId=1b1fb2d8-d231-4437-82a3-28ce04bc049a;;;cvrnummer;blur
59;0;56;0;0;0;1;2018-01-11T12:14:33.962;https://erst.virk.dk/virksomhedsregistrering/aendring/index?formularId=30184&forloebId=1b1fb2d8-d231-4437-82a3-28ce04bc049a;;;cvrnummer;focus
59;0;56;0;0;0;1;2018-01-11T12:14:39.788;https://erst.virk.dk/virksomhedsregistrering/aendring/index?formularId=30184&forloebId=1b1fb2d8-d231-4437-82a3-28ce04bc049a;;;cvrnummer;blur
59;0;56;0;0;0;1;2018-01-11T12:14:55.301;https://erst.virk.dk/virksomhedsregistrering/aendring/index?formularId=30184&forloebId=1b1fb2d8-d231-4437-82a3-28ce04bc049a;;;cvrnummer;focus
59;0;56;0;0;0;1;2018-01-11T12:15:00.496;https://erst.virk.dk/virksomhedsregistrering/aendring/index?formularId=30184&forloebId=1b1fb2d8-d231-4437-82a3-28ce04bc049a;;;cvrnummer;blur
59;0;56;0;0;0;1;2018-01-11T12:15:02.113;https://erst.virk.dk/virksomhedsregistrering/aendring/index?formularId=30184&forloebId=1b1fb2d8-d231-4437-82a3-28ce04bc049a;;;cvrnummer;focus
59;0;56;0;0;0;1;2018-01-11T12:15:04.567;https://erst.virk.dk/virksomhedsregistrering/aendring/index?formularId=30184&forloebId=1b1fb2d8-d231-4437-82a3-28ce04bc049a;;;cvrnummer;blur
59;0;56;0;0;0;1;2018-01-11T12:15:06.834;https://erst.virk.dk/virksomhedsregistrering/aendring/index?formularId=30184&forloebId=1b1fb2d8-d231-4437-82a3-28ce04bc049a;;;cvrnummer;focus
60;0;57;0;0;0;1;2018-01-11T12:16:44.664;https://erst.virk.dk/virksomhedsregistrering/aendring/;;;;
60;0;57;0;0;0;1;2018-01-11T12:16:52.167;https://erst.virk.dk/virksomhedsregistrering/aendring/index?formularId=30184&forloebId=be101a24-e8d4-4b5f-b648-e5ecf577141c;;;;
60;0;57;0;0;0;1;2018-01-11T12:17:34.838;https://erst.virk.dk/virksomhedsregistrering/aendring/index?formularId=30184&forloebId=be101a24-e8d4-4b5f-b648-e5ecf577141c;;;cvrnummer;blur
61;0;58;0;0;0;1;2018-01-11T12:29:41.437;https://erst.virk.dk/virksomhedsregistrering/aendring/;;;;
61;0;58;0;0;0;1;2018-01-11T12:29:55.183;https://erst.virk.dk/virksomhedsregistrering/aendring/index?formularId=30184&forloebId=cf59b600-bc91-48be-9b34-8ac861753ff5;;;;
62;1;59;0;0;0;0;2018-01-11T13:08:54.965;https://erst.virk.dk/virksomhedsregistrering/aendring/;;;;
62;1;59;0;0;0;0;2018-01-11T13:09:01.190;https://erst.virk.dk/virksomhedsregistrering/aendring/index?formularId=30184&forloebId=8ac54227-499d-4fbc-875d-9309cc1e745e;;;;
62;1;59;0;0;0;0;2018-01-11T13:09:13.339;https://erst.virk.dk/virksomhedsregistrering/aendring/index?formularId=30184&forloebId=8ac54227-499d-4fbc-875d-9309cc1e745e;;;_action_soeg;focus
62;1;59;0;0;0;0;2018-01-11T13:09:13.340;https://erst.virk.dk/virksomhedsregistrering/aendring/index?formularId=30184&forloebId=8ac54227-499d-4fbc-875d-9309cc1e745e;;;cvrnummer;blur
62;1;59;0;0;0;0;2018-01-11T13:09:14.027;https://erst.virk.dk/virksomhedsregistrering/aendring/index?formularId=30184&forloebId=8ac54227-499d-4fbc-875d-9309cc1e745e;;;_action_soeg;blur
62;1;59;0;1;0;0;2018-01-11T13:09:59.768;https://erst.virk.dk/aendringer/38673459/overblik/index;;;;
62;1;59;0;1;0;0;2018-01-11T13:10:17.971;https://erst.virk.dk/aendringer/38673459/dokumenter/index;;;;
62;1;59;0;1;0;0;2018-01-11T13:10:19.980;https://erst.virk.dk/aendringer/38673459/dokumenter/index;;;files[];focus
62;1;59;0;1;0;0;2018-01-11T13:10:46.053;https://erst.virk.dk/aendringer/38673459/dokumenter/index;;;Betalingserklæring;focus
62;1;59;0;1;0;0;2018-01-11T13:10:54.590;https://erst.virk.dk/aendringer/38673459/dokumenter/index;;;Betalingserklæring;blur
62;1;59;0;1;0;0;2018-01-11T13:11:11.110;https://erst.virk.dk/aendringer/38673459/dokumenter/index;;;\n \n Jeg erklærer at betalingserklæringen:\n\n\tIndeholder virksomhedens CVR-nummer, navn og adresse\n\tAt kapitalejer/kapitalejere har erklæret, at al gæld, forfalden som uforfalden, er betalt, og at virksomheden er besluttet opløst\n\tAt erklæringen er underskrevet af samtlige kapitalejere.\n\tAt erklæringen er dateret\n\tAt samtlige kapitalejere er angivet med navne, adresse og underskrift\n\tAt samtlige kapitalejere er gjort bekendt med, at hvis de afgiver urigtige oplysninger, kan dfocus;focus
